station_id,timestamp,temperature_celsius,humidity_percent,pm2_5
1007,2025-03-29 08:00:00,13.04,41.07,17.07
1007,2025-02-19 01:00:00,10.51,81.98,37.67
1007,2025-03-19 13:00:00,13.77,73.04,71.16
1007,2025-02-10 12:00:00,8.27,82.89,45.44
1007,2025-01-04 03:00:00,9.83,64.45,68.25
1007,2025-03-12 18:00:00,11.72,81.06,50.76
1007,2025-01-28 04:00:00,17.7,75.98,41.56
1007,2025-01-22 07:00:00,19.65,55.52,9.18
1008,2025-02-23 13:00:00,9.33,65.33,20.52
1008,2025-01-05 16:00:00,,90.8,45.74
1008,2025-02-03 14:00:00,13.24,86.72,44.48
1008,2025-01-30 07:00:00,12.71,54.16,8.38
1008,2025-01-18 21:00:00,14.64,63.41,13.51
1008,2025-01-20 21:00:00,9.73,90.75,57.86
1008,2025-03-17 04:00:00,15.27,77.56,5.66
1008,2025-03-02 06:00:00,12.75,47.88,70.9
1008,2025-02-04 06:00:00,7.51,83.63,5.88
1008,2025-02-04 07:00:00,18.79,62.94,46.14
1008,2025-01-21 08:00:00,11.55,46.33,25.09
1008,2025-03-23 15:00:00,17.75,83.95,6.31
1008,2025-02-10 03:00:00,18.93,65.27,24.07
1008,2025-02-04 00:00:00,5.4,33.16,21.09
1008,2025-01-04 09:00:00,15.07,44.95,24.9
1008,2025-03-16 07:00:00,18.69,71.21,43.29
1008,2025-01-07 11:00:00,7.77,91.63,73.8
1008,2025-02-14 14:00:00,16.13,60.1,69.52
1008,2025-01-04 03:00:00,14.48,69.71,6.05
1008,2025-03-15 04:00:00,15.01,33.8,59.77
1008,2025-01-10 07:00:00,6.93,84.35,61.06
1008,2025-02-15 04:00:00,7.71,41.69,54.63
1008,2025-03-12 19:00:00,9.72,58.04,13.15
1008,2025-01-13 17:00:00,15.93,80.6,6.32
1008,2025-03-15 15:00:00,9.75,68.58,10.62
1008,2025-02-24 09:00:00,5.39,50.89,45.97
1008,2025-03-02 02:00:00,6.9,68.03,
1008,2025-01-29 08:00:00,9.47,48.19,73.17
1008,2025-03-17 01:00:00,14.16,88.78,72.86
1008,2025-02-17 19:00:00,19.56,66.71,42.45
1008,2025-03-15 02:00:00,12.79,85.34,44.05
1008,2025-01-29 00:00:00,10.97,59.74,65.74
1008,2025-01-12 14:00:00,15.0,74.37,15.55
1008,2025-01-01 19:00:00,14.59,58.1,20.31
1008,2025-03-13 16:00:00,10.45,73.97,17.5
1008,2025-03-13 15:00:00,18.93,55.22,71.43
1008,2025-01-14 17:00:00,16.8,89.15,9.86
1008,2025-02-22 04:00:00,6.72,65.87,11.86
1008,2025-03-16 14:00:00,8.69,37.98,26.98
1008,2025-02-18 02:00:00,19.53,31.69,70.14
1008,2025-01-12 13:00:00,17.04,39.55,63.8
1008,2025-01-10 12:00:00,17.76,81.03,51.4
1008,2025-01-30 03:00:00,9.01,53.61,68.18
1008,2025-02-22 09:00:00,16.66,40.99,31.32
1008,2025-02-20 21:00:00,18.65,63.46,19.2
1008,2025-03-19 16:00:00,14.66,44.31,66.06
1008,2025-02-02 08:00:00,15.82,80.04,12.56
1008,2025-01-22 10:00:00,8.84,48.39,70.19
1008,2025-03-21 22:00:00,10.04,75.99,17.23
1008,2025-03-19 06:00:00,18.73,76.48,50.42
1008,2025-03-17 14:00:00,13.9,94.61,71.33
1008,2025-02-08 05:00:00,19.26,35.94,27.93
1008,2025-02-16 19:00:00,17.32,68.77,53.65
1008,2025-03-04 13:00:00,14.44,76.26,39.28
1008,2025-01-01 12:00:00,10.65,85.02,47.38
1008,2025-03-25 15:00:00,17.98,33.2,35.45
1008,2025-01-02 18:00:00,14.88,82.45,57.09
1008,2025-02-01 12:00:00,13.74,83.74,61.98
1008,2025-01-31 17:00:00,16.22,75.11,46.75
1008,2025-03-23 07:00:00,11.55,57.19,38.94
1008,2025-01-31 08:00:00,5.03,36.66,51.64
1008,2025-02-13 04:00:00,13.1,31.58,24.84
1008,2025-02-17 09:00:00,5.16,32.3,13.83
1008,2025-01-10 16:00:00,18.01,50.48,71.82
1008,2025-03-03 11:00:00,11.01,65.49,12.24
1008,2025-02-27 03:00:00,12.0,34.73,28.62
1008,2025-03-03 03:00:00,9.16,86.3,71.14
1008,2025-01-23 19:00:00,12.96,42.61,9.68
1008,2025-02-22 17:00:00,17.02,94.99,39.86
1008,2025-03-21 02:00:00,19.35,71.71,16.96
1008,2025-01-29 16:00:00,19.45,89.98,41.62
1008,2025-02-24 04:00:00,18.24,66.51,39.16
1008,2025-03-30 19:00:00,18.2,69.35,10.89
1008,2025-02-28 15:00:00,7.33,78.04,37.17
1008,2025-01-30 01:00:00,14.97,45.32,11.2
1008,2025-03-10 22:00:00,12.98,36.14,56.21
1008,2025-01-28 21:00:00,11.01,60.08,60.84
1008,2025-01-18 05:00:00,9.14,81.01,31.16
1008,2025-02-14 13:00:00,17.21,50.31,62.59
1008,2025-02-10 13:00:00,5.05,69.7,73.66
1008,2025-02-26 10:00:00,6.99,71.41,9.58
1008,2025-03-02 04:00:00,7.5,82.25,44.85
1008,2025-01-11 03:00:00,6.15,68.49,54.6
1008,2025-01-07 12:00:00,12.95,54.32,48.16
1008,2025-01-03 22:00:00,10.36,89.27,42.53
1008,2025-01-11 12:00:00,18.54,47.05,44.01
1008,2025-01-10 23:00:00,16.13,,45.28
1008,2025-02-18 13:00:00,12.23,53.02,43.28
1008,2025-02-25 02:00:00,11.14,84.99,8.16
1008,2025-01-01 14:00:00,8.47,65.88,60.51
1008,2025-01-09 21:00:00,12.0,57.27,51.81
1008,2025-03-14 00:00:00,9.84,93.41,60.73
1008,2025-03-24 19:00:00,9.1,44.23,23.5
1008,2025-01-24 00:00:00,5.5,39.81,21.8
1008,2025-01-31 02:00:00,14.34,64.43,16.36
1008,2025-01-23 20:00:00,6.58,77.55,9.08
1008,2025-02-02 07:00:00,13.76,50.39,26.74
1008,2025-01-03 05:00:00,18.49,87.22,72.18
1008,2025-03-01 10:00:00,11.19,91.49,55.3
1008,2025-03-23 23:00:00,7.46,91.24,28.21
1009,2025-01-23 23:00:00,9.21,44.26,73.21
1009,2025-01-13 07:00:00,16.97,46.89,56.56
1009,2025-02-09 09:00:00,15.23,32.73,61.58
1009,2025-03-18 18:00:00,6.16,51.48,30.03
1009,2025-03-29 07:00:00,9.25,64.18,56.13
1009,2025-03-29 00:00:00,6.11,34.66,53.21
1009,2025-01-27 07:00:00,13.31,73.07,64.47
1009,2025-01-28 23:00:00,9.32,65.9,30.61
1009,2025-01-01 01:00:00,14.32,63.26,35.95
1009,2025-02-13 19:00:00,13.81,40.13,47.84
1009,2025-01-07 23:00:00,9.86,60.6,29.91
1009,2025-03-16 17:00:00,15.39,42.86,5.35
1009,2025-01-11 14:00:00,5.97,66.1,15.08
1009,2025-02-27 17:00:00,5.83,30.31,48.64
1009,2025-01-31 03:00:00,13.55,49.77,15.06
1009,2025-01-13 21:00:00,16.23,50.22,62.67
1009,2025-03-29 04:00:00,16.79,73.43,57.89
1009,2025-02-07 07:00:00,17.73,83.7,39.18
1009,2025-02-04 12:00:00,10.7,60.93,62.53
1009,2025-02-28 01:00:00,12.14,71.5,16.41
1009,2025-02-08 05:00:00,11.27,72.7,71.95
1009,2025-02-18 02:00:00,17.93,72.71,24.64
1009,2025-02-06 13:00:00,16.16,54.08,69.35
1009,2025-02-10 02:00:00,8.43,89.77,54.08
1009,2025-03-28 12:00:00,6.16,76.36,55.28
1009,2025-03-14 11:00:00,19.01,91.37,50.91
1009,2025-02-08 00:00:00,19.13,46.91,32.36
1009,2025-03-02 22:00:00,11.75,76.25,19.45
1009,2025-01-06 21:00:00,10.55,31.91,38.82
1009,2025-03-06 00:00:00,13.76,79.23,38.21
1009,2025-03-13 15:00:00,15.24,43.49,
1009,2025-02-25 15:00:00,13.5,44.05,55.72
1009,2025-01-07 00:00:00,7.23,86.82,44.5
1009,2025-02-10 17:00:00,14.3,66.89,46.23
1009,2025-02-06 11:00:00,6.76,34.44,74.29
1009,2025-02-24 12:00:00,18.11,46.89,33.77
1009,2025-02-07 02:00:00,11.83,76.55,6.02
1009,2025-02-27 16:00:00,19.72,36.73,8.92
1009,2025-03-23 20:00:00,5.36,48.38,48.74
1009,2025-03-09 18:00:00,18.49,60.57,26.41
1009,2025-02-18 21:00:00,14.28,60.77,68.64
1009,2025-01-20 13:00:00,18.82,86.07,66.97
1009,2025-02-08 02:00:00,6.26,54.93,38.5
1009,2025-02-27 23:00:00,12.27,56.48,15.36
1009,2025-01-14 01:00:00,12.69,34.6,73.77
1009,2025-03-23 22:00:00,18.42,36.68,47.56
1009,2025-02-02 21:00:00,14.34,90.95,27.5
1009,2025-03-01 04:00:00,17.29,49.09,39.9
1009,2025-03-20 22:00:00,17.88,71.85,34.12
1009,2025-01-10 00:00:00,19.51,38.9,51.99
1009,2025-02-24 20:00:00,13.83,32.91,48.56
1009,2025-03-14 04:00:00,18.89,88.11,33.78
1009,2025-03-22 13:00:00,17.14,33.0,60.47
1009,2025-01-06 15:00:00,14.94,31.71,59.92
1009,2025-03-01 12:00:00,8.92,78.48,68.52
1009,2025-02-24 15:00:00,11.28,88.32,12.62
1009,2025-02-01 05:00:00,5.89,35.24,14.06
1009,2025-03-13 23:00:00,8.38,81.85,42.72
1009,2025-01-31 13:00:00,5.88,71.42,35.63
1009,2025-01-25 06:00:00,17.47,80.37,71.25
1009,2025-02-20 07:00:00,18.42,52.89,51.3
1009,2025-01-18 17:00:00,16.1,39.41,42.64
1009,2025-02-08 05:00:00,8.23,71.89,54.35
1009,2025-02-02 05:00:00,14.25,33.26,9.83
1009,2025-02-25 09:00:00,16.65,47.83,20.17
1009,2025-03-15 11:00:00,8.51,68.92,52.84
1009,2025-01-03 15:00:00,7.93,82.28,18.88
1009,2025-03-09 11:00:00,17.4,87.12,21.9
1009,2025-03-30 09:00:00,18.98,,22.83
1009,2025-01-06 02:00:00,12.36,48.94,30.23
1009,2025-01-23 12:00:00,16.44,60.83,50.89
1009,2025-03-24 09:00:00,17.72,92.12,5.91
1009,2025-01-29 02:00:00,7.4,84.37,33.37
1009,2025-03-11 16:00:00,9.06,39.77,64.31
1009,2025-03-25 09:00:00,16.55,74.96,64.84
1009,2025-02-08 02:00:00,13.3,34.05,49.64
1009,2025-02-05 16:00:00,11.76,70.72,7.09
1009,2025-02-08 04:00:00,15.92,55.09,65.29
1009,2025-02-22 16:00:00,16.01,66.9,41.32
1009,2025-03-09 17:00:00,13.55,30.94,30.88
1009,2025-02-08 05:00:00,5.93,75.65,43.15
1009,2025-01-01 06:00:00,16.48,70.06,33.49
1009,2025-01-07 16:00:00,6.82,94.67,14.56
1009,2025-01-03 08:00:00,9.4,69.1,27.19
1009,2025-01-18 09:00:00,12.58,75.83,28.1
1009,2025-02-13 21:00:00,9.69,48.63,
1009,2025-02-25 02:00:00,14.01,36.45,38.4
1009,2025-03-20 16:00:00,9.39,46.14,43.01
1009,2025-03-13 19:00:00,6.85,42.87,6.77
1009,2025-02-20 01:00:00,8.43,58.95,62.15
1009,2025-01-09 01:00:00,7.63,91.61,19.37
1009,2025-01-06 15:00:00,10.69,89.79,67.4
1009,2025-02-15 09:00:00,7.62,93.55,17.37
1009,2025-02-01 18:00:00,11.46,52.61,61.41
1009,2025-03-10 19:00:00,5.8,56.95,11.97
1009,2025-02-15 16:00:00,6.79,75.56,12.84
1009,2025-03-05 16:00:00,17.95,66.25,45.98
1009,2025-01-12 02:00:00,15.83,68.25,62.9
1009,2025-03-02 05:00:00,15.09,32.12,32.73
1009,2025-03-25 04:00:00,17.98,35.08,6.64
1010,2025-02-24 21:00:00,16.47,50.46,67.98
1010,2025-01-29 00:00:00,19.65,46.68,19.65
1010,2025-03-19 12:00:00,12.32,76.89,12.2
1010,2025-03-27 01:00:00,19.94,37.82,58.12
1010,2025-01-23 13:00:00,15.27,56.07,43.2
1010,2025-02-13 17:00:00,19.38,87.45,14.7
1010,2025-02-13 21:00:00,17.6,47.85,18.26
1010,2025-03-17 07:00:00,17.43,65.13,24.27
1010,2025-01-26 01:00:00,12.48,92.65,29.5
1010,2025-02-23 18:00:00,10.16,33.22,15.66
1010,2025-03-31 19:00:00,11.11,48.25,58.75
1010,2025-01-16 13:00:00,17.0,58.93,45.43
1010,2025-03-17 07:00:00,14.03,76.63,51.46
1010,2025-02-16 01:00:00,10.22,37.34,68.68
1010,2025-03-23 01:00:00,17.51,91.27,
1010,2025-01-26 08:00:00,17.17,35.13,71.49
1010,2025-02-25 12:00:00,5.03,92.59,7.3
1010,2025-03-26 11:00:00,12.67,64.41,60.36
1010,2025-02-25 06:00:00,10.01,38.86,9.76
1010,2025-03-13 04:00:00,6.2,80.61,67.71
1010,2025-02-13 23:00:00,18.63,48.56,48.04
1010,2025-03-07 16:00:00,17.0,87.4,7.07
1010,2025-01-30 10:00:00,8.63,47.08,61.3
1010,2025-01-15 18:00:00,16.42,76.44,47.03
1010,2025-02-18 00:00:00,14.65,46.99,44.77
1010,2025-02-12 12:00:00,12.13,75.25,22.68
1010,2025-03-12 12:00:00,13.45,87.09,56.31
1010,2025-02-18 17:00:00,14.09,94.77,65.11
1010,2025-03-21 08:00:00,19.0,75.26,7.72
1010,2025-02-03 01:00:00,19.34,74.03,17.96
1010,2025-01-19 05:00:00,8.26,53.86,52.33
1010,2025-01-22 10:00:00,18.21,60.78,42.33
1010,2025-02-27 22:00:00,17.91,36.47,60.58
1010,2025-02-12 18:00:00,13.93,88.06,51.88
1010,2025-01-21 04:00:00,10.46,64.03,54.05
1010,2025-03-04 16:00:00,12.46,89.37,69.51
1010,2025-02-28 20:00:00,17.87,77.12,54.14
1010,2025-01-26 16:00:00,10.1,66.2,44.6
1010,2025-03-15 18:00:00,12.23,,34.03
1010,2025-03-14 15:00:00,14.68,70.22,18.47
1010,2025-03-20 07:00:00,9.32,73.8,21.31
1010,2025-03-25 04:00:00,8.76,64.57,37.97
1010,2025-03-19 13:00:00,9.82,64.69,57.35
1010,2025-02-09 00:00:00,7.97,92.48,15.23
1010,2025-03-06 00:00:00,15.36,37.57,38.79
1010,2025-03-30 17:00:00,12.75,56.41,8.37
1010,2025-01-01 07:00:00,12.38,34.11,37.98
1010,2025-02-01 18:00:00,8.61,93.41,39.56
1010,2025-02-10 18:00:00,12.57,93.11,27.74
1010,2025-02-24 09:00:00,18.34,41.67,65.82
1010,2025-02-08 10:00:00,13.23,76.0,42.41
1010,2025-03-28 02:00:00,8.99,75.79,48.76
1010,2025-03-09 17:00:00,13.47,47.99,43.91
1010,2025-02-23 04:00:00,17.53,39.67,41.4
1010,2025-03-04 00:00:00,8.95,35.29,60.65
1010,2025-01-07 07:00:00,17.25,65.86,9.32
1010,2025-01-17 18:00:00,18.27,60.75,36.87
1010,2025-03-28 15:00:00,7.7,71.87,37.64
1010,2025-03-08 02:00:00,6.42,48.14,70.2
1010,2025-02-02 00:00:00,9.1,62.93,20.11
1010,2025-03-01 15:00:00,12.98,37.69,6.11
1010,2025-03-20 16:00:00,9.0,90.53,58.09
1010,2025-03-24 00:00:00,13.34,43.5,53.17
1010,2025-02-10 10:00:00,12.53,91.32,38.0
1010,2025-03-22 12:00:00,7.23,88.5,15.4
1010,2025-02-27 11:00:00,16.89,52.93,35.68
1010,2025-03-14 14:00:00,17.19,36.88,48.92
1010,2025-01-20 15:00:00,14.65,44.85,74.1
1010,2025-02-06 18:00:00,17.85,92.73,50.19
1010,2025-01-05 04:00:00,14.18,31.2,8.25
1010,2025-02-08 05:00:00,11.13,89.19,67.92
1010,2025-01-21 08:00:00,17.56,61.0,13.69
1010,2025-01-30 19:00:00,7.93,90.1,65.59
1010,2025-02-04 10:00:00,9.01,65.68,
1010,2025-02-04 14:00:00,8.78,39.25,63.6
1010,2025-02-23 23:00:00,12.51,40.98,66.98
1010,2025-01-07 12:00:00,13.91,87.6,48.02
1010,2025-01-03 18:00:00,9.2,50.13,20.7
1010,2025-02-10 01:00:00,8.12,31.17,13.23
1010,2025-02-25 20:00:00,5.17,86.4,20.01
1010,2025-01-24 19:00:00,16.44,31.53,25.14
1010,2025-01-27 03:00:00,17.24,57.4,57.31
1010,2025-03-03 13:00:00,16.33,58.34,60.07
1010,2025-03-04 20:00:00,17.34,88.28,31.11
1010,2025-01-28 05:00:00,10.06,77.17,44.98
1010,2025-01-07 19:00:00,9.87,87.47,73.78
1010,2025-03-28 10:00:00,14.36,74.73,17.35
1010,2025-01-10 11:00:00,5.76,51.67,34.07
1010,2025-02-26 10:00:00,18.11,34.38,13.23
1010,2025-02-08 21:00:00,13.36,87.57,47.35
1010,2025-02-24 23:00:00,12.91,74.57,41.72
1010,2025-01-31 12:00:00,5.61,89.83,11.51
1010,2025-02-14 07:00:00,10.96,88.18,14.82
1010,2025-02-27 15:00:00,11.99,82.08,61.71
1010,2025-01-29 07:00:00,15.21,54.34,9.18
1010,2025-01-19 17:00:00,10.6,34.62,45.38
1010,2025-01-17 22:00:00,8.13,43.52,28.63
1010,2025-03-13 07:00:00,19.56,,56.1
1010,2025-03-28 00:00:00,5.79,61.62,18.84
1010,2025-02-21 07:00:00,9.06,52.05,59.33
